No,formula,マオウ,キョウニン,ケイヒ,カンゾウ,カッコン,タイソウ,シャクヤク,ショウキョウ,センキュウ,シンイ,ハンゲ,ゴミシ,サイシン,カンキョウ,コウブシ,ケイガイ,ハッカ,ビャクシ,ボウフウ,キョウカツ,サイチャ,ショウマ,リュウタン,トウキ,ジオウ,セッコウ,ソウジュツ,ビャクジュツ,モクツウ,ゴボウシ,チモ,ゴマ,センタイ,クジン,ダイオウ,オウゴン,オウレン,コウボク,キジツ,トウニン,ボウショウ,ボタンピ,トウガシ,マシニン,チンピ,コウカ,ソボク,ニンジン,コウベイ,サイコ,キキョウ,サンシシ,レンギョウ,ビャクゴウ,バクモンドウ,ビワヨウ,ブクリョウ,オウバク,カロコン,タクシャ,シャゼンシ,インチンコウ,カッセキ,チクジョ,レンニク,オウギ,ジコッピ,サンヤク,サンザシ,チョレイ,ソヨウ,エンゴサク,ボレイ,ウイキョウ,シュクシャ,リョウキョウ,テンマ,バクガ,ゴシュユ,ブシ,サンショウ,コウイ,ビンロウジ,チョウジ,モッコウ,テンモンドウ,バイモ,アキョウ,サンシュユ,ゴシツ,オンジ,リュウコツ,サンソウニン,チョウトウコウ,キクカ,ショウバク,シツリシ,カシュウ,ガイヨウ,ウヤク,ヤクモソウ,リュウガンニク,ヨクイニン,センコツ,ボクソク,ボウイ,イレイセン,テンナンショウ,ワキョウカツ,トチュウ,ソウハクヒ,カロニン,ゼンコ,ニンドウ,ドクカツ,オウヒ,シコン,ゴマ油,豚脂,サラシミツロウ,ミツロウ,補気,理気,降気,補血,駆瘀血,止血,利水,潤水,温,清,安心鎮静,認知知能,鎮痙,眼精疲労,清頭目,排膿,解毒,疣贅,制吐,鎮嘔,瀉下,黄疸,安胎,通乳
76.0,竜胆瀉肝湯,-0.263018216,-0.218216304,-0.481329275,0.603857301,-0.156902245,-0.497701431,-0.540077465,-0.629614818,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,8.009314811,2.80090783,3.537302732,-0.213076897,-0.434974644,-0.22887164,8.664596984,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,2.928474086,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,2.790191659,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,3.523384865,7.483314774,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,3.1180189789999964,4.532353384999999,-4.081733422,5.53459408,1.0213913770000005,9.42599637,27.701687877,-2.886175097000001,-3.164063535000001,28.957820061,1.838507430999999,-0.20954214100000002,-0.929604729,18.150076581999997,-2.677815122000001,-1.649670042,9.435667505999998,-0.125845958,-1.988309858,-2.024972359,-0.8369670409999999,12.940747932999999,-0.402455916,8.530966363
77.0,芎帰膠艾湯,-0.263018216,-0.218216304,-0.481329275,1.716720827,-0.156902245,-0.497701431,2.180142174,-0.629614818,3.018393507,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,2.457774779,3.537302732,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,7.184724967,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,15.06651917,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,11.221497243,0.295206077,-4.081733422,31.037898406,4.058056412999998,21.233504368,-6.991819739000002,-2.886175097000001,15.005493001999998,-1.9431106699999996,5.786936271999999,-0.20954214100000002,2.903478436,-0.633275394,0.7019829649999998,-1.649670042,-0.8812594839999996,-0.125845958,-1.988309858,-2.024972359,-0.8369670409999999,-1.53122848,14.730435584999999,-0.28104256
78.0,麻杏薏甘湯,4.144262221,4.513891297,-0.481329275,1.233544695,-0.156902245,-0.497701431,-0.540077465,-0.629614818,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,8.810922006,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,5.5707811719999984,-3.084592010000001,5.057654615999998,-1.579099085,-2.228811535,-1.2331349219999999,6.352228662,1.8459325039999979,-2.006986009999999,3.130167040999999,-4.453881378000001,-0.20954214100000002,-0.29991733499999995,-0.633275394,-2.677815122000001,7.287097922,-1.3644356159999997,8.810922006,-1.988309858,-2.024972359,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
79.0,平胃散,-0.263018216,-0.218216304,-0.481329275,0.603857301,-0.156902245,1.623067804,-0.540077465,0.925801688,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,2.565098774,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,4.339629367,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,3.21213482,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-1.874904951,5.063910934999998,4.066769522999999,-1.579099085,-2.228811535,-1.2331349219999999,-0.31556058000000087,-2.886175097000001,6.289726421999996,-5.806600923000001,-2.3331121429999997,-0.20954214100000002,-0.929604729,-0.633275394,-2.677815122000001,-1.649670042,-1.9941230099999996,-0.125845958,-0.432893352,3.090039277,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
80.0,柴胡清肝湯,-0.263018216,-0.218216304,-0.481329275,0.94551442,-0.156902245,-0.497701431,1.125710061,-0.629614818,2.028473567,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,6.014779344,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,1.33091437,1.789933241,-0.213076897,-0.434974644,-0.22887164,-0.147411939,9.834642763,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,1.960295098,4.243124481,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,2.010293762,3.386456664,3.473907338,5.854579338,-0.066372331,-0.21989324,-0.066372331,-0.526381126,5.134306113,8.662473953,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,2.5754610269999976,-0.694713863,-0.4540874559999999,4.707109275999999,1.9412760639999986,12.291765849999999,5.0734596389999975,5.869004439999998,-2.2441788480000007,45.381843664000016,7.8487151410000005,-0.20954214100000002,17.197557749999998,3.0926261819999996,5.903309664999998,19.068290298999997,28.747530181,-0.125845958,-1.988309858,-2.024972359,-0.8369670409999999,14.331063136000001,-0.402455916,-0.28104256
81.0,二陳湯,-0.263018216,-0.218216304,-0.481329275,0.603857301,-0.156902245,-0.497701431,-0.540077465,1.5700763,-0.36140458,-0.094072087,2.849977117,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,3.762806103,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,2.305810719,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-3.995674186000002,1.0256744029999998,3.247596573999999,-1.579099085,-2.228811535,-1.2331349219999999,1.2591268069999992,-2.886175097000001,-0.10430891599999995,-5.806600923000001,1.5973740499999998,-0.20954214100000002,-0.929604729,-0.633275394,3.373440305999999,-1.649670042,-1.9941230099999996,-0.125845958,3.4304448429999996,7.5040487549999995,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
82.0,桂枝人参湯,-0.263018216,-0.218216304,2.522403635,1.716720827,-0.156902245,-0.497701431,-0.540077465,-0.629614818,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,2.698616123,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,2.16316515,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,2.424520327,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.017592501999999788,-3.084592010000001,-1.0780005120000002,-1.579099085,-2.228811535,-1.2331349219999999,-4.3936799450000015,-0.020956938999999675,2.114724836999998,-5.806600923000001,-4.453881378000001,-0.20954214100000002,0.18325879700000008,-0.633275394,-2.677815122000001,-1.649670042,-0.8812594839999996,-0.125845958,3.8040268799999994,0.902146221,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
83.0,抑肝散加陳皮半夏,-0.263018216,-0.218216304,-0.481329275,0.94551442,-0.156902245,-0.497701431,-0.540077465,-0.629614818,3.018393507,-0.094072087,2.849977117,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,2.068301268,-0.326187521,-0.213076897,2.565098774,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,3.21213482,-0.092705584,-0.066372331,-0.440697831,-0.093429565,2.010293762,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,2.00680827,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,7.483314774,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,1.1967271629999992,3.8548012069999977,2.696925290999999,4.318295352,3.668582901999998,-1.2331349219999999,1.7605066579999986,-2.886175097000001,6.042796537999996,-3.473453043000001,13.766061226,-0.20954214100000002,7.028997785,-0.633275394,14.071181338999999,0.683477838,0.6806819890000002,-0.125845958,1.230753725,4.753686354,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
84.0,大黄甘草湯,-0.263018216,-0.218216304,-0.481329275,1.233544695,-0.156902245,-0.497701431,-0.540077465,-0.629614818,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,5.135068157,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-3.3659867920000015,-3.084592010000001,-4.081733422,-1.579099085,3.177848555999998,-1.2331349219999999,-6.991819739000002,-2.886175097000001,-6.414266447000003,-0.3999408319999995,-4.453881378000001,-0.20954214100000002,-0.29991733499999995,-0.633275394,-2.677815122000001,-1.649670042,-1.3644356159999997,-0.125845958,-1.988309858,-2.024972359,4.56969305,3.875431611,-0.402455916,-0.28104256
85.0,神秘湯,4.664471111,5.24595089,-0.481329275,1.233544695,-0.156902245,-0.497701431,-0.540077465,-0.629614818,-0.36140458,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,-0.189071595,-0.176467296,-0.147211016,-0.233438979,-0.115189701,-0.066372331,-0.147471047,-0.114905873,-0.449295082,-0.326187521,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,4.339629367,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,2.901990604,-0.092705584,-0.066372331,-0.440697831,-0.093429565,2.010293762,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,-0.258970768,-0.093591537,-0.133630621,-0.066372331,-0.174848204,5.361170539,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-1.0328389120000003,10.291056974999996,19.685572083999993,-1.579099085,-2.228811535,-1.2331349219999999,-2.0643304120000003,2.577992096999997,6.351581608999997,-3.473453043000001,3.416556757999999,-0.20954214100000002,-0.29991733499999995,-0.633275394,-2.677815122000001,0.683477838,6.506002519999998,-0.125845958,-1.988309858,1.224478555,-0.8369670409999999,-1.53122848,5.134834339999999,-0.28104256
86.0,当帰飲子,-0.263018216,-0.218216304,-0.481329275,0.603857301,-0.156902245,-0.497701431,1.815701846,-0.629614818,3.018393507,-0.094072087,-0.369086466,-0.144173977,-0.148963066,-0.228502457,-0.174457476,5.703977145,-0.176467296,-0.147211016,5.225929078,-0.115189701,-0.066372331,-0.147471047,-0.114905873,2.80090783,3.129423213,-0.213076897,-0.434974644,-0.22887164,-0.147411939,-0.093828431,-0.172365733,-0.066372331,-0.066372331,-0.090839737,-0.271591934,-0.377095746,-0.22021313,-0.249278448,-0.26022637,-0.173014496,-0.160108977,-0.209092365,-0.086668927,-0.113443553,-0.34746031,-0.092705584,-0.066372331,-0.440697831,-0.093429565,-0.322854118,-0.241189302,-0.251994238,-0.14740762,-0.066372331,-0.21989324,-0.066372331,-0.526381126,-0.201355472,-0.092705584,-0.26919202,-0.133630621,-0.094072087,-0.133630621,-0.093591537,-0.093828431,2.761528047,-0.093591537,-0.133630621,-0.066372331,-0.174848204,-0.176119717,-0.066372331,-0.133529573,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.129900022,-0.232407623,-0.093828431,-0.115470054,-0.092705584,-0.094072087,-0.133630621,-0.093925063,-0.094072087,-0.149022822,-0.115470054,-0.113785429,-0.115470054,-0.093973792,-0.110376955,-0.133630621,-0.066372331,-0.066372331,15.06651917,15.06651917,-0.066372331,-0.066372331,-0.066372331,-0.094072087,-0.125845958,-0.066372331,-0.094072087,-0.112309648,-0.093315748,-0.066372331,-0.066372331,-0.066372331,-0.093591537,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,-0.066372331,20.863529775999996,15.428097578,-4.081733422,23.639404148999997,19.534080965,-1.2331349219999999,-3.971320924000001,-2.886175097000001,11.568151348999995,-2.350990189000001,-1.2036784660000002,-0.20954214100000002,6.885542639,14.499616107,27.187291263,1.3708287730000002,-1.9941230099999996,-0.125845958,-1.988309858,-2.024972359,-0.8369670409999999,-1.53122848,-0.402455916,-0.28104256
